台號,台名,模組類型,模組ID,模組型號,硬體版本,(模組位置 / 光接點),RF_Port使用狀態,細胞(頻寬) / 細胞名稱,模組序號,Ant. Port電子角,天線型號,天線序號,軟體版本,營運中心,基維股,縣市,鄉鎮市區,administrativeState,availabilityStatus,blocking,operationalState,台號L
716248,枋山枋山L2,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,2.1,[X][X][X][O][O][O],"P1_(11,21,33),P2_(13,31)",DH221523621,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,,,,enabled,716248L
716248,枋山枋山L2,RMOD,RMOD-1/RMOD_R-1,FHDB,472649A.102,2.1.1.2_OPT_1,4/1,"11(10M),111 / 獅子台電",1M161147276,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,Unlocked,,,enabled,716248L
716248,枋山枋山L2,RMOD,RMOD-3/RMOD_R-2,FHDB,472649A.103,2.1.3.1_OPT_1,4/3,"121,21(10M) / 獅子台電",1M162628097,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,Unlocked,,,enabled,716248L
716248,枋山枋山L2,RMOD,RMOD-8/RMOD_R-5,FHDB,472649A.103,2.1.2.2_OPT_1,4/2,"131,31(10M) / 獅子台電",1M162628090,[4][4],RVVS4-65M-R4,22CN103744669,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,Unlocked,,,enabled,716248L
716248,枋山枋山L2,RMOD,RMOD-4/RMOD_R-3,FHEB,472650A.102,2.1.2.1_OPT_1,4/2,33 / 獅子台電,1M152629761,[2][2]_RET,RVVS4-65M-R4,22CN103744669,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,Unlocked,,,enabled,716248L
716248,枋山枋山L2,RMOD,RMOD-7/RMOD_R-4,FHEL,473475A.101,2.1.1.1_OPT_1,4/1,13 / 獅子台電,EA181580907,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,Unlocked,,,enabled,716248L
716248,枋山枋山L2,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTFS_NAR01_R3M1R,,,DH222847489,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,,,,,716248L
716249,枋山枋山L4,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,2.1,[X][X][O][O][O][O],"P1_(11,21),P2_(13)",K9251212653,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,,,,enabled,716249L
716249,枋山枋山L4,RMOD,RMOD-2/RMOD_R-2,FHDB,472649A.102,2.1.2.1_OPT_1,4/2,"121,21(10M) / 枋山法輪大法好",1M141812012,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,Unlocked,,,enabled,716249L
716249,枋山枋山L4,RMOD,RMOD-1/RMOD_R-1,FHDB,472649A.103,2.1.1.2_OPT_1,4/1,"11(10M),111 / 枋山法輪大法好",1M184826726,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,Unlocked,,,enabled,716249L
716249,枋山枋山L4,RMOD,RMOD-3/RMOD_R-3,FHEB,472650A.102,2.1.1.1_OPT_1,4/1,13 / 枋山法輪大法好,1M144715345,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,Unlocked,,,enabled,716249L
716249,枋山枋山L4,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTFS_NAR01_R3M2R,,,K9251811952,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,,,,,716249L
716255,枋山枋山L16,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,2.1,[X][X][O][O][O][O],"P1_(12,14,15),P2_(13)",DH223821107,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,,,,enabled,716255L
716255,枋山枋山L16,RMOD,RMOD-2/RMOD_R-4,AHHB,474252A.101,2.1.2.1_OPT_1,4/2,"14(SingleTX),15(SingleTX) / 枋山火車站",EA190480893,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,Unlocked,,,enabled,716255L
716255,枋山枋山L16,RMOD,RMOD-1/RMOD_R-3,AHEGG,476123A.103,2.1.1.1_OPT_2   OPT_1(5G),4/1,"12(SingleTX),13(SingleTX) / 枋山火車站",K9251501039,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,Unlocked,,,enabled,716255L
716255,枋山枋山L16,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTFS_NAR01_R3M8R,,,DH222944891,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,,,,,716255L
716255,枋山枋山L16,SMOD_EXT,SMOD_EXT-1/SMOD_EXT_R-1,ASIB,473764A.102,,,,DH222944920,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,,,,,716255L
716256,鹽埔鹽埔L1,BBMOD,BBMOD-3/BBMOD_R-3,ABIA,473096A.103,1.3,[O][X][O][X][O][O],"P1_(51,61,63),P2_(53)",EA192574594,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,enabled,716256L
716256,鹽埔鹽埔L1,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,1.1,[X][X][X][O][O][O],"P1_(12,13,23,33),P2_(11,21,22,31,32)",DH213187381,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,enabled,716256L
716256,鹽埔鹽埔L1,BBMOD,BBMOD-2/BBMOD_R-2,ABIA,473096A.107,1.2,[X][X][X][O][O][O],"P1_(15,24,25),P2_(14,34,35)",DH211792440,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,enabled,716256L
716256,鹽埔鹽埔L1,RMOD,RMOD-18/RMOD_R-7,FXDB,472573A.104,1.3.4.1_OPT_1,3/4,"151,161,51(10M)(SingleTX),61(10M) / 鹽埔民治",F7173742227,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716256L
716256,鹽埔鹽埔L1,RMOD,RMOD-8/RMOD_R-14,FHDB,472649A.102,1.1.3.2_OPT_1,1/3,"131,31(10M) / 鹽埔鹽埔L1",1M161147709,[7][7],80010864_R1,I0L1199523,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716256L
716256,鹽埔鹽埔L1,RMOD,RMOD-3/RMOD_R-9,FHDB,472649A.102,1.1.2.2_OPT_1,1/2,"121,21(10M) / 鹽埔鹽埔L1",1M161147624,[7][7],80010864_R1,I0L1199517,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716256L
716256,鹽埔鹽埔L1,RMOD,RMOD-1/RMOD_R-1,FHDB,472649A.103,1.1.1.2_OPT_1,1/1,"11(10M),111 / 鹽埔鹽埔L1",1M184303292,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716256L
716256,鹽埔鹽埔L1,RMOD,RMOD-5/RMOD_R-11,FRHG,473225A.101,1.2.2.1_OPT_1,2/2,"24,25 / 鹽埔鹽埔L1",K9181718245,[4][4][X][X]_RET,80010864_Y2,I0L1199517,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716256L
716256,鹽埔鹽埔L1,RMOD,RMOD-6/RMOD_R-12,FRHG,473225A.101,1.2.3.1_OPT_1,2/3,"34,35 / 鹽埔鹽埔L1",K9174944616,[4][4][X][X]_RET,80010864_Y2,I0L1199523,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716256L
716256,鹽埔鹽埔L1,RMOD,RMOD-9/RMOD_R-15,FRHG,473225A.101,1.2.1.1_OPT_1,2/1,"14,15 / 鹽埔鹽埔L1",K9175008677,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716256L
716256,鹽埔鹽埔L1,RMOD,RMOD-7/RMOD_R-13,FHEL,473475A.101,1.1.1.1_OPT_1,1/1,"12,13 / 鹽埔鹽埔L1",EA191071291,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716256L
716256,鹽埔鹽埔L1,RMOD,RMOD-2/RMOD_R-8,FHEL,473475A.101,1.1.2.1_OPT_1,1/2,"22,23 / 鹽埔鹽埔L1",EA191071501,[4][4],80010864_Y1,I0L1199517,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716256L
716256,鹽埔鹽埔L1,RMOD,RMOD-4/RMOD_R-10,FHEL,473475A.101,1.1.3.1_OPT_1,1/3,"32,33 / 鹽埔鹽埔L1",EA191071498,[4][4],80010864_Y1,I0L1199523,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716256L
716256,鹽埔鹽埔L1,RMOD,RMOD-15/RMOD_R-4,FHEL,473475A.101,1.3.2.1_OPT_1,3/2,53 / 鹽埔民治,1M173900538,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716256L
716256,鹽埔鹽埔L1,RMOD,RMOD-17/RMOD_R-6,FHEL,473475A.101,1.3.2.2_OPT_1,3/2,63 / 鹽埔民治,1M181622199,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716256L
716256,鹽埔鹽埔L1,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTYP_NAR01_R3M1L,,,DH220144369,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,,716256L
716257,鹽埔鹽埔L3(鹽北仕絨),BBMOD,BBMOD-3/BBMOD_R-3,ABIA,473096A.107,1.3,[X][X][X][X][O][O],"P1_(43,47,53,63),P2_(41,51,57,61,67)",DH212952085,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,enabled,716257L
716257,鹽埔鹽埔L3(鹽北仕絨),BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,1.1,[X][X][X][O][O][O],"P1_(13,17,23,33),P2_(11,21,27,31,37)",DH220621414,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,enabled,716257L
716257,鹽埔鹽埔L3(鹽北仕絨),BBMOD,BBMOD-2/BBMOD_R-2,ABIA,473096A.107,1.2,[X][X][O][O][O][O],"P1_(24),P2_(64)",DH220621038,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,enabled,716257L
716257,鹽埔鹽埔L3(鹽北仕絨),RMOD,RMOD-14/RMOD_R-4,FXDB,472573A.102,1.3.3.1_OPT_1,3/3,"141,151,161,41(10M),47(10M),51(10M),57(10M),61(10M),67(10M) / 鹽埔仕絨",L6151208824,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716257L
716257,鹽埔鹽埔L3(鹽北仕絨),RMOD,RMOD-16/RMOD_R-5,FXDB,472573A.102,1.3.4.1_OPT_1,3/4,"141,151,161,41(10M),47(10M),51(10M),57(10M),61(10M),67(10M) / 鹽埔仕絨",F7152610326,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716257L
716257,鹽埔鹽埔L3(鹽北仕絨),RMOD,RMOD-1/RMOD_R-1,FHDB,472649A.103,1.1.1.2_OPT_1,1/1,"11(10M),111,17(10M) / 鹽埔鹽北",1M171623892,[10][10]_RET,80010864_R1,T0K1935317,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716257L
716257,鹽埔鹽埔L3(鹽北仕絨),RMOD,RMOD-8/RMOD_R-11,FHDB,472649A.103,1.1.3.2_OPT_1,1/3,"131,31(10M),37(10M) / 鹽埔鹽北",1M171423567,[10][10],80010864_R1,T0K2337824,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716257L
716257,鹽埔鹽埔L3(鹽北仕絨),RMOD,RMOD-3/RMOD_R-7,FHDB,472649A.103,1.1.2.2_OPT_1,1/2,"121,21(10M),27(10M) / 鹽埔鹽北",1M171346111,[10][10],80010864_R1,T0K2035971,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716257L
716257,鹽埔鹽埔L3(鹽北仕絨),RMOD,RMOD-2/RMOD_R-6,FHEB,472650A.102,1.1.2.1_OPT_1,1/2,23 / 鹽埔鹽北,1M151937664,[4][4],80010864_Y1,T0K2035971,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716257L
716257,鹽埔鹽埔L3(鹽北仕絨),RMOD,RMOD-4/RMOD_R-8,FHEB,472650A.102,1.1.3.1_OPT_1,1/3,33 / 鹽埔鹽北,L6141534210,[6][6],80010864_Y1,T0K2337824,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716257L
716257,鹽埔鹽埔L3(鹽北仕絨),RMOD,RMOD-7/RMOD_R-10,FHEB,472650A.103,1.1.1.1_OPT_1,1/1,13 / 鹽埔鹽北,1M162148839,[5][5],80010864_Y1,T0K1935317,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716257L
716257,鹽埔鹽埔L3(鹽北仕絨),RMOD,RMOD-13/RMOD_R-3,FXED,472924A.203,1.3.1.1_OPT_1   1.3.2.1_OPT_2,3/1   3/2,"43,53,63 / 鹽埔仕絨",1M171518988,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716257L
716257,鹽埔鹽埔L3(鹽北仕絨),RMOD,RMOD-5/RMOD_R-9,FRHG,473225A.101,1.2.1.1_OPT_1,2/1,24 / 鹽埔鹽北,K9161460694,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716257L
716257,鹽埔鹽埔L3(鹽北仕絨),RMOD,RMOD-12/RMOD_R-2,FRHG,473225A.101,1.2.2.1_OPT_1,2/2,64 / 鹽埔仕絨,K9171906504,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716257L
716257,鹽埔鹽埔L3(鹽北仕絨),SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTYP_NAR01_R3M2L,,,DH220644194,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,,716257L
716258,鹽埔鹽埔L5四維,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,1.1,[X][X][X][X][O][X],"P1_(11,21,23,31),P2_(13,32,33,42,43)",DH221524743,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,enabled,716258L
716258,鹽埔鹽埔L5四維,BBMOD,BBMOD-3/BBMOD_R-2,ABIA,473096A.107,1.3,[O][O][O][O][O][O],,DH221121204,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,enabled,716258L
716258,鹽埔鹽埔L5四維,RMOD,RMOD-7/RMOD_R-7,FXEB,472501A.103,1.1.1.1_OPT_1,1/1,"13,23,32,33 / 鹽埔四維",K9142631444,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716258L
716258,鹽埔鹽埔L5四維,RMOD,RMOD-2/RMOD_R-2,FXEB,472501A.103,1.1.2.1_OPT_1,1/2,"13,23,32,33 / 鹽埔四維",K9142630133,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716258L
716258,鹽埔鹽埔L5四維,RMOD,RMOD-3/RMOD_R-3,FXDB,472573A.102,1.1.4.1_OPT_1,1/4,"11(10M),111,121,131,21(10M),31(10M) / 鹽埔四維",L6132528800,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716258L
716258,鹽埔鹽埔L5四維,RMOD,RMOD-1/RMOD_R-1,FXDB,472573A.104,1.1.3.1_OPT_1,1/3,"11(10M),111,121,131,21(10M),31(10M) / 鹽埔四維",1M165046355,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716258L
716258,鹽埔鹽埔L5四維,RMOD,RMOD-5/RMOD_R-5,AHEB,473484A.101,1.1.6.1_OPT_1,1/6,"42,43 / 鹽埔彭厝電桿",DH225046204,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716258L
716258,鹽埔鹽埔L5四維,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTYP_NAR01_R3M3L,,,DH222544543,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,,716258L
716259,鹽埔鹽埔L7,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,1.1,[X][O][O][X][X][O],"P1_(41,43),P2_(11,31,51)",DH223224649,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,enabled,716259L
716259,鹽埔鹽埔L7,RMOD,RMOD-5/RMOD_R-3,FHDB,472649A.103,1.1.5.1_OPT_1,1/5,"151,51(10M) / 振聲農業仕絨區",1M175135760,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716259L
716259,鹽埔鹽埔L7,RMOD,RMOD-4/RMOD_R-5,FHDB,472649A.103,1.1.4.2_OPT_1,1/4,"141,41(10M) / 鹽埔社福館",1M172342465,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716259L
716259,鹽埔鹽埔L7,RMOD,RMOD-2/RMOD_R-4,FHEB,472650A.102,1.1.4.1_OPT_1,1/4,43 / 鹽埔社福館,L6150276607,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716259L
716259,鹽埔鹽埔L7,RMOD,RMOD-3/RMOD_R-2,AHDB,474257A.101,1.1.1.1_OPT_1,1/1,"11(10M),111 / 鹽埔勝利二",EA224050133,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716259L
716259,鹽埔鹽埔L7,RMOD,RMOD-1/RMOD_R-1,AHDB,474257A.101,1.1.1.2_OPT_1,1/1,"131,31(10M) / 鹽埔勝利二",EA221254610,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716259L
716259,鹽埔鹽埔L7,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTYP_NAR01_R3M4L,,,L1231307733,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,,716259L
716260,鹽埔鹽埔L9維新二,BBMOD,BBMOD-2/BBMOD_R-2,ABIA,473096A.104,1.3,[X][X][X][O][O][O],"P1_(41,51,53),P2_(43,61,63)",EA202158459,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,enabled,716260L
716260,鹽埔鹽埔L9維新二,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,1.1,[X][X][X][O][O][O],"P1_(11,21,23),P2_(13,31,33)",DH222323243,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,enabled,716260L
716260,鹽埔鹽埔L9維新二,RMOD,RMOD-2/RMOD_R-2,AHEB,473484A.101,1.1.3.1_OPT_1,1/3,33 / 鹽埔維新二,DH240700419,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716260L
716260,鹽埔鹽埔L9維新二,RMOD,RMOD-4/RMOD_R-7,AHEB,473484A.101,1.3.1.1_OPT_1,3/1,"43,53 / 鹽埔中山",DH225046134,[2][2][2][2],RVV-65M-R3VB,23CN954100273,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716260L
716260,鹽埔鹽埔L9維新二,RMOD,RMOD-5/RMOD_R-8,AHEB,473484A.101,1.3.3.1_OPT_1,3/3,63 / 鹽埔中山,DH223545205,[2][2][X][X],RVV-65M-R3VB,24CN953700092,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716260L
716260,鹽埔鹽埔L9維新二,RMOD,RMOD-7/RMOD_R-4,AHEB,473484A.101,1.1.1.1_OPT_1,1/1,"13,23 / 鹽埔維新二",DH240523988,[X][X][6][6],80010864_Y1,I0K0296951,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716260L
716260,鹽埔鹽埔L9維新二,RMOD,RMOD-1/RMOD_R-1,AHDB,474257A.101,1.1.2.1_OPT_1,1/2,"121,21(10M) / 鹽埔維新二",EA234450592,[3][3][3][3]_RET,80010864_R1,I0K0296951,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716260L
716260,鹽埔鹽埔L9維新二,RMOD,RMOD-9/RMOD_R-10,AHDB,474257A.101,1.3.2.1_OPT_1,3/2,"151,51(10M) / 鹽埔中山",EA233750970,[3][3][3][3]_RET,RVV-65M-R3VB,23CN954100273,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716260L
716260,鹽埔鹽埔L9維新二,RMOD,RMOD-3/RMOD_R-3,AHDB,474257A.101,1.1.1.2_OPT_1,1/1,"11(10M),111 / 鹽埔維新二",EA234450526,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716260L
716260,鹽埔鹽埔L9維新二,RMOD,RMOD-8/RMOD_R-5,AHDB,474257A.101,1.1.3.2_OPT_1,1/3,"131,31(10M) / 鹽埔維新二",EA234450535,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716260L
716260,鹽埔鹽埔L9維新二,RMOD,RMOD-6/RMOD_R-9,AHDB,474257A.101,1.3.1.2_OPT_1,3/1,"141,41(10M) / 鹽埔中山",EA214451098,[3][3][3][3]_RET,RVV-65M-R3VB,24CN953700023,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716260L
716260,鹽埔鹽埔L9維新二,RMOD,RMOD-10/RMOD_R-6,AHDB,474257A.101,1.3.3.2_OPT_1,3/3,"161,61(10M) / 鹽埔中山",EA233750877,[3][3][X][X]_RET,RVV-65M-R3VB,24CN953700092,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716260L
716260,鹽埔鹽埔L9維新二,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTYP_NAR01_R3M5L,,,DH230143278,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,,716260L
716261,鹽埔L11維新,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,1.1,[X][X][X][X][O][O],"P1_(11,21,22,31,32,41),P2_(13,23,33,43)",DH233322089,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,enabled,716261L
716261,鹽埔L11維新,RMOD,RMOD-6/RMOD_R-8,FHDB,472649A.102,1.1.4.2_OPT_1,1/4,"141,41(10M) / 鹽埔維新",L6150115679,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716261L
716261,鹽埔L11維新,RMOD,RMOD-8/RMOD_R-6,FHDB,472649A.102,1.1.3.2_OPT_1,1/3,"131,31(10M) / 鹽埔維新",L6144629823,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716261L
716261,鹽埔L11維新,RMOD,RMOD-1/RMOD_R-1,FHDB,472649A.103,1.1.1.2_OPT_1,1/1,"11(10M),111 / 鹽埔維新",1M170938786,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716261L
716261,鹽埔L11維新,RMOD,RMOD-3/RMOD_R-3,FHDB,472649A.103,1.1.2.2_OPT_1,1/2,"121,21(10M) / 鹽埔維新",1M170830966,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716261L
716261,鹽埔L11維新,RMOD,RMOD-7/RMOD_R-5,FHEB,472650A.102,1.1.1.1_OPT_1,1/1,13 / 鹽埔維新,L6141312043,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716261L
716261,鹽埔L11維新,RMOD,RMOD-5/RMOD_R-7,FHEB,472650A.102,1.1.4.1_OPT_1,1/4,43 / 鹽埔維新,L6134123567,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716261L
716261,鹽埔L11維新,RMOD,RMOD-2/RMOD_R-2,FHEL,473475A.101,1.1.2.1_OPT_1,1/2,"22,23 / 鹽埔維新",EA171380974,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716261L
716261,鹽埔L11維新,RMOD,RMOD-4/RMOD_R-4,FHEL,473475A.101,1.1.3.1_OPT_1,1/3,"32,33 / 鹽埔維新",EA180581206,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716261L
716261,鹽埔L11維新,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTYP_NAR01_R3M6L,,,DH242722814,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,,716261L
716263,鹽埔鹽埔L15泰山村辦,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,1.1,[X][X][X][X][X][X],"P1_(13,33,53),P2_(23,43,63)",DH213187564,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,,,,enabled,716263L
716263,鹽埔鹽埔L15泰山村辦,RMOD,RMOD-1/RMOD_R-1,AHEJ,474513A.102,1.1.1.1_OPT_1,1/1,13 / 高樹泰山村辦,EB223960627,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,鹽埔鄉,Unlocked,,,enabled,716263L
